DL,84,TPA,ATL,1945,2118
WN,257,TPA,ATL,2015,2145
DL,1152,TRI,ATL,615,722
DL,2572,TRI,ATL,720,835
EV,5171,TRI,ATL,1035,1144
EV,5085,TRI,ATL,1521,1631
EV,5103,TRI,ATL,1638,1749
EV,5099,TRI,ATL,1810,1919
F9,901,TTN,ATL,1410,1625
DL,1867,TUL,ATL,605,902
EV,5084,TUL,ATL,1010,1256
DL,2199,TUL,ATL,1239,1530
DL,2420,TUL,ATL,1534,1827
DL,2198,TUL,ATL,1816,2106
DL,1345,TUS,ATL,715,1239
DL,2626,TUS,ATL,1418,1948
DL,2579,TYS,ATL,830,941
DL,2815,TYS,ATL,1200,1303
DL,835,TYS,ATL,1415,1519
EV,4999,TYS,ATL,1530,1632
DL,798,TYS,ATL,1711,1817
DL,1332,TYS,ATL,1855,2003
EV,5501,VLD,ATL,549,650
EV,5034,VLD,ATL,1215,1318
EV,5295,VLD,ATL,1600,1710
DL,2517,VPS,ATL,519,725
DL,2519,VPS,ATL,720,935
EV,4904,VPS,ATL,920,1130
EV,4878,VPS,ATL,1223,1435
DL,1310,VPS,ATL,1431,1643
DL,2829,VPS,ATL,1629,1844
DL,2442,VPS,ATL,1745,2005
DL,2535,XNA,ATL,600,843
EV,5358,XNA,ATL,946,1225
DL,2401,XNA,ATL,1200,1445
EV,4884,XNA,ATL,1305,1549
EV,5149,XNA,ATL,1838,2120
